Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"P2","","TRIM_CA9MTV10",151.9301,-99.9236,90.0000,top
"SV1","MA02-1","MA02-1",142.2146,-108.8136,-90.0000,top
"SV3","","MA03-2",143.4211,-98.0186,90.0000,top
"SV5","","MA03-2",153.7716,-111.4806,90.0000,top
"SV6","MA02-1","MA02-1",142.2146,-113.8936,-90.0000,top
"X1","SROUB3M","SROUB3M",143.4211,-89.7636,0.0000,top
"X2","SROUB3M","SROUB3M",153.5811,-120.2436,0.0000,top
"X3","SROUB3M","SROUB3M",153.5811,-89.7636,0.0000,top
"X4","SROUB3M","SROUB3M",143.4211,-120.2436,0.0000,top
